651,FALSE,90204,Rice - Niko Niko 20#,SEASIA,,N,BG,SX,1,,0,P,10/18/2007,-41,-2,0,0,0,1/1/1990,,,,$7.90 ,9/13/2010,4/15/2011,3/14/2000
652,FALSE,40126,Cherimoya,PACRIM,,SF,CS,CS,1,,0,P,,-1,0,0,0,0,1/1/1990,,,,$31.60 ,8/9/2002,4/15/2011,3/20/2000
654,FALSE,90280,Kikoman Soy Sauce (gal),SEASIA,,N,EA,CS,4,,0,P,9/2/2011,-7,1,-12,0,0,1/1/1990,,,,$7.18 ,4/26/2002,4/15/2011,3/31/2000
655,FALSE,90281,Yamasa Soy Sauce (gal),SEASIA,JFCINT,N,EA,CS,4,,0,P,3/12/2014,12,1,1,0,0,1/1/1990,,,,$6.10 ,9/26/2002,4/15/2011,3/31/2000
656,FALSE,35144,Baby Beets With Tops,CHAPRO,,PO,BU,CS,24,,0,P,11/3/2016,12162,-43,-397,0,0,1/1/1990,,,,$1.10 ,3/31/2000,4/15/2011,3/31/2000
657,FALSE,90700, Gyoza Wrappers,TSUCHO,,M,EA,CS,12,,0,P,2/20/2013,69,307,761,0,0,1/1/1990,,,,$0.07 ,4/24/2000,4/15/2011,4/14/2000
658,FALSE,20199,Fava Beans,CHAPRO,,SV,LB,LB,1,,0,P,8/18/2014,-133,-44,257,0,0,1/1/1990,,,,$18.00 ,4/20/2001,4/15/2011,4/17/2000
659,FALSE,20189,English Peas,CHAPRO,,SV,LB,LB,1,,0,P,8/2/2016,-185,-8,160,0,0,1/1/1990,,,,$0.50 ,6/11/2003,4/15/2011,4/17/2000
660,FALSE,90500,Finance Charge,CITPRO,,M,EA,CS,1,,0,P,,-36,2,0,0,0,1/1/1990,,,,,,5/31/2001,4/21/2000
661,FALSE,40117,Baby Banana,CHAPRO,ROSELL,SF,LB,LB,1,,0,P,12/1/2006,0,2,5,0,0,1/1/1990,,,,$1.00 ,4/25/2000,4/15/2011,4/24/2000
662,FALSE,20119,Ancho - Dried Chili,CHAPRO,,P,LB,LB,1,,0,P,8/21/2015,0,-2,2,0,0,1/1/1990,,,,$10.00 ,5/29/2003,4/15/2011,4/28/2000
663,FALSE,45114,Lemon 75 Count,FCBLOX,CHAPRO,CF,CS,CS,1,,0,P,,1,0,0,0,0,1/1/1990,,,,$15.16 ,4/14/2001,5/31/2001,5/5/2000
664,FALSE,90206,Sanuki Udon (frozen),SEASIA,,FR,EA,CS,8,,0,P,10/31/2016,13,46,1,0,0,1/1/1990,,,,$3.50 ,4/12/2014,2/23/2013,5/11/2000
665,FALSE,90108,Cup Of Noodles,JFCINT,,N,EA,CS,12,,0,P,12/2/2010,59,0,-22,0,0,1/1/1990,,,,$0.50 ,3/19/2003,4/15/2011,5/11/2000
667,FALSE,90148,Tea Bags - Genmai (yama),JFCINT,SEASIA,N,EA,CS,12,,0,P,11/23/2004,-18,15,-11,0,0,1/1/1990,,,,$1.21 ,7/16/2003,4/15/2011,5/11/2000
668,FALSE,90149,Tea Bags - Green (yama),JFCINT,SEASIA,N,EA,CS,12,,0,P,8/16/2016,-2,12,1,0,0,1/1/1990,,,,$1.21 ,12/6/2003,4/15/2011,5/11/2000
669,FALSE,90129,Coffee Drink (wel-pac),JFCINT,,N,EA,CS,30,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.46 ,8/4/2000,5/11/2000,5/11/2000
670,FALSE,90156,Oyster Sauce,KINORI,,N,EA,CS,12,,0,P,1/21/2005,12,12,0,0,0,1/1/1990,,,,$1.40 ,5/11/2000,1/21/2005,5/11/2000
671,FALSE,90143,Kikkoman Aji Mirin 17 Oz.,SEASIA,JFCINT,N,EA,CS,12,,0,P,10/15/2007,-8,0,-11,,0,1/1/1990,,,,$2.55 ,7/21/2016,4/15/2011,5/11/2000
672,FALSE,90132,Furikake- Nori Komi,SEASIA,JFCINT,N,EA,CS,10,,0,P,,197,0,-180,0,0,1/1/1990,,,,$1.95 ,9/12/2000,5/31/2001,5/11/2000
673,FALSE,90133,Furikake- Katsuo,SEASIA,JFCINT,N,EA,CS,10,,0,P,,-1,0,100,0,0,1/1/1990,,,,$2.40 ,5/11/2000,5/11/2000,5/11/2000
674,FALSE,90103,Botan Ame,SEASIA,JFCINT,N,EA,BX,60,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.38 ,5/11/2000,5/11/2000,5/11/2000
675,FALSE,10191,Curry Leaf,ASIDIS,,AV,LB,LB,1,,0,P,9/30/2014,-8,5,9,0,0,1/1/1990,,,,$8.95 ,2/25/2002,4/15/2011,5/13/2000
676,FALSE,10193,Lalop,ASIDIS,,AV,LB,LB,1,,0,P,11/4/2016,-55,-62,279,0,0,1/1/1990,,,,$5.50 ,6/13/2013,4/15/2011,5/13/2000
678,FALSE,40100,Apricot,CHAPRO,,F,LB,CS,24,,0,P,7/28/2016,1270,156,742,0,0,1/1/1990,,,,$1.04 ,7/15/2002,7/12/2013,5/17/2000
679,FALSE,25108,Pickle Cucumber (japanese),PACRIM,,AV,LB,CS,22,,0,P,11/30/2010,106,100,1166,0,0,1/1/1990,,,,$0.44 ,5/19/2000,5/8/2001,5/19/2000
681,FALSE,55168,Cooked Qt. Red Potato,CHAPRO,GARFRE,PR,LB,CS,30,,0,P,8/29/2015,85,270,0,0,0,1/1/1990,,,,$1.15 ,10/5/2001,6/2/2000,6/2/2000
682,FALSE,20147,Cauliflower 9 Count,FCBLOX,,V,EA,CS,9,,0,P,7/12/2004,-329,79,-57,0,0,1/1/1990,,,,$0.94 ,9/30/2000,6/26/2004,6/8/2000
683,FALSE,40107,Avocado 70 Count,FCBLOX,CHAPRO,V,EA,CS,70,,0,P,10/22/2016,145,234,-350,0,0,1/1/1990,,,,$42.00 ,8/10/2000,10/22/2016,6/14/2000
685,FALSE,40129,Cherries - Rainier,JIMSER,,SFSU,LB,CS,15,,0,P,7/22/2016,2841,360,1072,0,0,1/1/1990,,,,$3.41 ,6/26/2014,4/15/2011,6/20/2000
686,FALSE,25132,Tomato #2,COABRO,PACRIM,T,LB,CS,25,,0,P,10/17/2016,-9446,-2861,762,0,0,1/1/1990,,,,$0.36 ,4/28/2016,4/15/2011,6/27/2000
687,FALSE,55232,Chopped Spinach- Frozen,MACMEA,,FR,EA,CS,12,,0,P,,-60,12,1,0,0,1/1/1990,,,,$2.01 ,11/30/2000,4/15/2011,6/28/2000
688,FALSE,55189,Minced Garlic 5 Gal.,EASGAT,,PR,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$51.05 ,7/20/2000,7/20/2000,7/20/2000
689,FALSE,20129,Broccoli  Florettes Loose,FCBLOX,,V,CS,CS,1,,0,P,3/31/2009,17,1,7,0,0,1/1/1990,,,,$15.00 ,7/20/2000,4/15/2011,7/20/2000
690,FALSE,20158,Celery 30 Count,COABRO,FCBLOX,V,EA,CS,30,,0,P,11/13/2014,633,36,2160,0,0,1/1/1990,,,,,,7/21/2000,7/21/2000
691,FALSE,60126,Soy Milk - Soya,CALOFS,,PR,EA,CS,6,,0,P,12/28/2007,-40,95,24,0,0,1/1/1990,,,,$1.39 ,12/2/2003,4/15/2011,7/25/2000
692,FALSE,60375,Ancho Chili,CHAPRO,,SV,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$8.55 ,7/29/2000,7/28/2000,7/28/2000
693,FALSE,40188,Peach - Donut,ASIDIS,FSI,SFSU,LB,CS,20,,0,P,8/22/2005,-54,58,213,0,0,1/1/1990,,,,$1.56 ,8/2/2000,8/12/2016,8/2/2000
694,FALSE,10174,Nira With Flower,ASIDIS,,AV,LB,LB,1,,0,P,8/28/2004,14,6,0,0,0,1/1/1990,,,,$1.80 ,5/3/2001,8/4/2000,8/4/2000
695,FALSE,90104,Marukan Vinegar (unseasoned),JFCINT,SEASIA,N,EA,EA,1,,0,P,3/30/2011,0,0,0,0,0,1/1/1990,,,,$19.80 ,12/31/2001,8/4/2000,8/4/2000
696,FALSE,90101,Noh Chinese Roast Chicken Mix,SEASIA,,N,EA,CS,24,,0,P,,0,15,0,0,0,1/1/1990,,,,$0.54 ,8/4/2000,8/4/2000,8/4/2000
697,FALSE,90207,Rice- Niko Niko 5# Bag,SEASIA,,N,EA,CS,8,,0,P,12/6/2012,38,20,88,0,0,1/1/1990,,,,$1.90 ,12/5/2003,12/10/2002,8/4/2000
698,FALSE,60107,Quail Eggs,JAPCAL,FSI,M,EA,EA,1,,0,P,5/31/2014,-279,-72,14,0,0,1/1/1990,,,,$1.89 ,9/12/2004,4/15/2011,9/1/2000
701,FALSE,10137,Hontoy,ASIDIS,,AV,BU,BU,1,,0,P,6/10/2003,0,2,12,0,0,1/1/1990,,,,$0.50 ,7/5/2001,4/15/2011,9/7/2000
702,FALSE,40196,Pineapple - 1 Layer,CHAPRO,,F,EA,CS,6,,0,P,11/3/2016,-5035,-186,397,0,0,1/1/1990,,,,$2.63 ,6/2/2015,2/8/2016,9/7/2000
703,FALSE,20154,Chantrelle White,ASIDIS,,SVF,LB,CS,10,,0,P,,0,0,0,0,0,1/1/1990,,,,,,9/7/2000,9/7/2000
704,FALSE,55179,Sukiyaki Mix,CHAPRO,,P,LB,CS,20,,0,P,9/10/2010,7860,58,0,0,0,1/1/1990,,,,$0.13 ,9/12/2003,9/8/2000,9/8/2000
705,FALSE,90153,Kikkoman Aji Mirin 60 Oz.,SEASIA,,N,EA,CS,6,,0,P,4/16/2012,-7,5,8,0,0,1/1/1990,,,,$7.05 ,2/16/2004,4/15/2011,9/12/2000
706,FALSE,90208,Mochigome Sweet Rice 50#,SEASIA,,N,BG,BG,1,,0,P,12/4/2013,-9,0,7,0,0,1/1/1990,,,,$48.45 ,12/11/2009,4/15/2011,9/12/2000
707,FALSE,35138,Assort. Gords,CHAPRO,,PO,CS,CS,1,,0,P,11/19/2012,-4,0,1,0,0,1/1/1990,,,,,,5/31/2001,9/20/2000
708,FALSE,40174,Korean Pear,CHOFAR,,AF,LB,CS,11,CS,0,P,4/11/2011,96,12,122,0,0,1/1/1990,,,,$1.32 ,12/2/2003,12/4/2003,9/25/2000
710,FALSE,40179,Pear-bartlett,PETFRU,CHAPRO,F,LB,CS,40,LB,0,P,11/3/2016,1946,292,360,0,0,1/1/1990,,,,$0.59 ,10/13/2015,4/3/2012,9/29/2000
711,FALSE,90222,Rice-koda 15 Lb.,SEASIA,,N,BG,BG,1,,0,P,12/17/2015,105,5,121,0,0,1/1/1990,,,,$12.10 ,3/19/2013,12/1/2011,10/2/2000
712,FALSE,35164,Potato 70 Count,CHAPRO,FCBLOX,PO,LB,CS,50,,0,P,1/14/2013,3768,70,-59,0,0,1/1/1990,,,,$0.18 ,4/7/2003,4/15/2011,10/2/2000
713,FALSE,40177,Korean Pear,CHOFAR,,SFF,LB,CS,11,,0,P,5/13/2005,-113,2,0,0,0,1/1/1990,,,,,,12/4/2012,10/2/2000
714,FALSE,90176,Kanemasa Shiro Miso 5#,SEASIA,,M,EA,CS,6,,0,P,9/9/2016,18,2,12,0,0,1/1/1990,,,,$9.08 ,6/25/2013,5/31/2001,10/9/2000
715,FALSE,90177,Kanemasa Shiro Miso 32oz.,SEASIA,,M,EA,CS,12,,0,P,12/31/2014,-6,10,24,0,0,1/1/1990,,,,$3.72 ,12/5/2003,10/9/2000,10/9/2000
716,FALSE,40144,Apple Pink Lady,CHAPRO,,A,LB,CS,40,,0,P,12/5/2008,108,-37,-38,0,0,1/1/1990,,,,$0.75 ,11/23/2001,4/15/2011,10/13/2000
717,FALSE,55233,Potato-red Quarters,CHAPRO,,PR,LB,CS,30,,0,P,11/21/2005,0,0,90,0,0,1/1/1990,,,,,,5/31/2001,10/14/2000
718,FALSE,90210,Rice - Niko Niko  10 Lb.,SEASIA,,N,EA,CS,6,,0,P,,-1,1,540,0,0,1/1/1990,,,,$2.76 ,10/30/2000,10/30/2000,10/30/2000
719,FALSE,90310,Mitsukan Rice Vinegar,SEASIA,,N,EA,CS,12,,0,P,12/8/2005,24,0,-10,0,0,1/1/1990,,,,$1.33 ,12/31/2001,4/15/2011,10/30/2000
720,FALSE,90209,Rice-kokuho 80lb,SEASIA,,N,SX,SX,1,,0,P,10/28/2004,-3,1,0,0,0,1/1/1990,,,,$28.20 ,9/26/2003,11/1/2001,11/3/2000
721,FALSE,80100,Handtruck,RHBROW,,M,EA,EA,1,,0,P,2/8/2012,6,0,0,0,0,1/1/1990,,,,$68.00 ,11/15/2000,5/31/2001,11/15/2000
722,FALSE,55218,Cut Romaine - Dole,COABRO,,PR,EA,CS,8,,0,P,2/23/2016,719,1019,177,0,0,1/1/1990,,,,$6.46 ,6/18/2007,4/15/2011,11/20/2000
723,FALSE,25131,Tomato- 2 Layer,PACRIM,,T,LB,CS,20,,0,P,9/18/2012,3534,286,1002,0,0,1/1/1990,,,,$0.75 ,6/16/2011,4/15/2011,11/28/2000
724,FALSE,45151,Satsuma- 5 Lb. Box,PETFRU,,SFW,LB,CS,5,,0,P,10/27/2008,360,36,35,0,0,1/1/1990,,,,$0.66 ,12/11/2003,1/4/2001,11/29/2000
726,FALSE,55219,Cut Romaine ( Taylor Farms),SOUPRO,,PR,EA,CS,6,,0,P,10/17/2016,233,-14,135,0,0,1/1/1990,,,,$2.83 ,8/29/2008,4/15/2011,12/5/2000
727,FALSE,10199,Young Coconut,HAUHAU,ASIDIS,AF,EA,CS,9,,0,P,11/3/2016,-8346,-717,19560,0,0,1/1/1990,,,,$1.33 ,4/11/2015,4/15/2011,12/14/2000
728,FALSE,90211,Tamanishiki Rice,JFCINT,,M,BA,CS,3,,0,P,9/5/2008,-3,1,-4,0,0,1/1/1990,,,,$11.55 ,10/12/2001,4/15/2011,12/15/2000
729,FALSE,90244,Shimaya Dashi No Moto (1kg),SEASIA,JFCINT,M,EA,CS,10,,0,P,10/4/2016,62,5,-110,0,0,1/1/1990,,,,$0.71 ,9/16/2003,5/31/2001,12/15/2000
730,FALSE,40189,Pear - Bartlett,PETFRU,,F,LB,CS,40,,0,P,9/22/2004,-508,88,1,0,0,1/1/1990,,,,$0.56 ,12/2/2003,4/15/2011,12/21/2000
731,FALSE,40153,Gift Apple,PETFRU,,SFW,EA,EA,1,,0,P,12/21/2005,5,9,0,0,0,1/1/1990,,,,$13.00 ,12/19/2002,12/21/2000,12/21/2000
732,FALSE,45163,Clementine Tangerine,CHAPRO,,CF,CS,CS,1,,0,P,,-15,23,4,0,0,1/1/1990,,,,,,4/15/2011,1/16/2001
733,FALSE,90182,Yamasa Soy Sauce 34oz.,SEASIA,,N,EA,CS,15,,0,P,1/18/2008,-8,0,11,0,0,1/1/1990,,,,$2.28 ,1/19/2001,1/19/2001,1/19/2001
734,FALSE,90245,Aji No Moto Hon Dashi (1kg.),SEASIA,JFCINT,N,EA,CS,10,,0,P,,-8,0,-9,0,0,1/1/1990,,,,$12.69 ,12/31/2001,4/15/2011,1/19/2001
735,FALSE,90134,Nori Goma Furikake,SEASIA,JFCINT,N,EA,CS,10,,,P,7/14/2016,330,3,-320,0,0,1/1/1990,,,,$0.20 ,12/5/2003,1/19/2001,1/19/2001
736,FALSE,35117,Fingerling Potato,CHAPRO,,PO,LB,LB,1,,0,P,8/27/2016,7475,-851,824,0,0,1/1/1990,,,,$0.04 ,12/13/2003,4/15/2011,1/22/2001
737,FALSE,90603,Nori Sushi 50 Sheets,FSI,JFCINT,N,EA,EA,1,,0,P,1/26/2004,0,0,0,0,0,1/1/1990,,,,$6.60 ,4/8/2004,1/26/2001,1/26/2001
738,FALSE,90604,Kampyo-ajitsuke Cooked,FSI,JFCINT,PR,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$8.58 ,1/26/2001,1/26/2001,1/26/2001
740,FALSE,50156,Cilantro - 5 Dz.,COABRO,,AV,EA,CS,60,,0,P,11/3/2016,-620663,-23480,395677,0,0,1/1/1990,,,,$0.43 ,1/26/2015,4/15/2011,3/1/2001
741,FALSE,90999,Misc. Credit,,,M,EA,EA,1,,0,P,,-82,0,2,0,0,1/1/1990,,,,,,3/6/2001,3/6/2001
742,FALSE,55207,Sliced Red Onion,GARFRE,CHAPRO,PR,BG,CS,4,,0,P,8/29/2005,24,1,35,0,0,1/1/1990,,,,$0.46 ,12/11/2003,4/15/2011,3/8/2001
743,FALSE,20216,Anahiem Pepper,CHAPRO,,P,LB,CS,10,,0,P,7/13/2016,568,5,104,0,0,1/1/1990,,,,$0.70 ,9/27/2001,7/25/2012,3/9/2001
744,FALSE,60154,Frozen Broccoli Spears,MACMEA,,FR,EA,CS,12,,0,P,,0,0,0,0,0,1/1/1990,,,,$1.98 ,3/16/2001,3/16/2001,3/16/2001
745,FALSE,60156,Frozen Chopped Spinach,MACMEA,,FR,EA,CS,12,,0,P,7/16/2015,-106,42,108,0,0,1/1/1990,,,,$2.05 ,11/18/2003,4/15/2011,3/16/2001
746,FALSE,10194,Chinese Celery,ASIDIS,FSI,AV,LB,LB,1,,0,P,4/11/2014,-69,-4,54,0,0,1/1/1990,,,,$3.75 ,1/25/2003,4/15/2011,3/19/2001
747,FALSE,30182,Rainbow Chard,CHAPRO,,L,BU,CS,12,,0,P,10/13/2016,694,-9,245,0,0,1/1/1990,,,,$1.65 ,11/13/2003,4/15/2011,3/29/2001
749,FALSE,90128,Sunkist Fruit Roll,PETFRU,,M,EA,CS,48,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.27 ,5/25/2001,4/5/2001,4/5/2001
751,FALSE,90163,Nuka,JFCINT,,M,EA,CS,24,,0,P,,-6,0,0,0,0,1/1/1990,,,,,,4/6/2001,4/6/2001
752,FALSE,35118,Cipollini Onion,CHAPRO,,PO,LB,SX,40,,0,P,4/21/2012,352,-5,186,0,0,1/1/1990,,,,$4.64 ,5/6/2002,6/28/2012,4/14/2001
753,FALSE,40176,D'anjou Pear,PETFRU,CHAPRO,F,LB,CS,40,,0,P,11/3/2016,417,20,-206,0,0,1/1/1990,,,,$0.67 ,3/1/2013,4/15/2011,4/18/2001
755,FALSE,97560,Saba (norway),JFCINT,,FR,LB,CS,22,,0,P,5/5/2016,503,1,-462,0,0,1/1/1990,,,,,,4/27/2001,4/27/2001
757,FALSE,55214,Cut Romaine - Boskovich,PACRIM,,PR,LB,CS,12,,0,P,,-50,26,60,0,0,1/1/1990,,,,$1.25 ,7/31/2003,5/31/2001,4/30/2001
759,FALSE,90212,Rice - Niko Niko 80 Lb,SEASIA,FSI,M,BA,SX,1,,,P,,0,5,0,0,0,1/1/1990,,,,$9.35 ,2/14/2003,9/26/2002,5/4/2001
760,FALSE,20173,Mini Cucumber,TEPROD,,SV,LB,CS,20,,0,P,6/30/2004,-5,0,0,0,0,1/1/1990,,,,$1.20 ,6/13/2001,5/16/2001,5/16/2001
761,FALSE,35133,Finn Potato #2 Sacks,FCBLOX,,PO,SX,SX,1,,0,P,,0,2,222,0,0,1/1/1990,,,,$7.75 ,9/16/2002,4/15/2011,5/21/2001
763,FALSE,90119,Sunflower Seed,PETFRU,,N,EA,CS,24,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.92 ,5/25/2001,10/8/2001,5/25/2001
764,FALSE,40169,Loquat,FSI,,SF,EA,CS,8,,0,P,,-1,0,0,0,0,1/1/1990,,,,$4.00 ,6/4/2001,6/4/2001,6/4/2001
765,FALSE,30153,Parsley (30 Bunches),CHAPRO,,L,BU,CS,30,,0,P,6/16/2006,238,0,1,0,0,1/1/1990,,,,$0.29 ,9/15/2003,4/15/2011,6/11/2001
767,FALSE,90106,Can Corn 10lb Tin,FSA,,N,EA,CS,6,,0,P,,0,0,0,0,0,1/1/1990,,,,,,7/20/2001,7/20/2001
769,FALSE,40167,Passport Melon,JOHFAM,,SFS,LB,LB,1,,0,P,8/3/2004,640,0,0,0,0,1/1/1990,,,,$0.20 ,8/15/2001,8/1/2001,8/1/2001
770,FALSE,40218,Strawberry - Clamshell,CHAPRO,PACRIM,SFSU,EA,CS,8,,0,P,11/4/2016,2096,-419,,0,0,1/1/1990,,,,$1.75 ,9/16/2016,4/15/2011,8/7/2001
771,FALSE,55234,Diced Roma Tomato,GARFRE,,PR,LB,CS,10,,0,P,11/20/2007,-5,-5,5,0,0,1/1/1990,,,,$0.99 ,8/9/2001,4/15/2011,8/9/2001
772,FALSE,90888,Parking - Monthly,,,M,EA,EA,1,,0,P,,0,0,0,,0,1/1/1990,,,,,,8/27/2001,8/27/2001
773,FALSE,10136,Hung Cay,ASIDIS,,AV,LB,LB,1,,0,P,5/7/2004,0,2,0,0,0,1/1/1990,,,,$3.80 ,11/19/2002,8/29/2001,8/29/2001
774,FALSE,10198,Rau Ram,ASIDIS,,AV,LB,LB,1,,0,P,,1,0,0,0,0,1/1/1990,,,,$2.50 ,8/29/2001,8/29/2001,8/29/2001
775,FALSE,40116,Banana - #2 Grade,CHAPRO,,F,LB,CS,40,,0,P,12/2/2008,-722,-31,14,0,0,1/1/1990,,,,,,4/15/2011,8/31/2001
776,FALSE,40128,Champange Grapes,CHAPRO,COABRO,SF,EA,CS,12,,0,P,6/26/2012,125,2,51,0,0,1/1/1990,,,,$2.55 ,9/10/2001,4/15/2011,9/10/2001
777,FALSE,90998,Blue Gloves,CHAPRO,,M,EA,EA,1,,0,P,,-15,0,6,0,0,1/1/1990,,,,$5.00 ,3/7/2002,9/17/2001,9/17/2001
778,FALSE,55199,Chopped Garlic In Water,EASGAT,,PR,EA,CS,4,,0,P,,-1,2,0,0,0,1/1/1990,,,,$1.35 ,1/11/2002,9/19/2001,9/19/2001
779,FALSE,30172,Romaine Hearts (cello),,FCBLOX,PR,EA,CS,12,,0,P,11/11/2013,110,27,-18,0,0,1/1/1990,,,,$1.39 ,9/25/2001,11/11/2013,9/25/2001
780,FALSE,40135,Concord Grapes,CHAPRO,,SFF,LB,CS,20,,0,P,1/31/2006,60,18,102,0,0,1/1/1990,,,,$1.46 ,9/28/2002,4/15/2011,9/28/2001
781,FALSE,60157,Frozen Matsutake,MARUTA,,FR,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,,,10/2/2001,10/2/2001
782,FALSE,90157,Matsutake #4,OSTFAR,,SV,LB,LB,1,,0,P,10/29/2013,-650,44,0,0,0,1/1/1990,,,,,,10/2/2001,10/2/2001
783,FALSE,90158,Matsutake #5,OSTFAR,,SV,LB,LB,1,,0,P,,-242,0,0,0,0,1/1/1990,,,,,,10/2/2001,10/2/2001
784,FALSE,90421,Mochi Ice Cream - Tea,JFCINT,,FR,BX,CS,12,,0,P,,0,0,0,0,0,1/1/1990,,,,$2.85 ,10/12/2001,10/12/2001,10/12/2001
785,FALSE,90422,Mochi Ice Cream - Coffee,JFCINT,,FR,BX,CS,12,,0,P,,0,0,0,0,0,1/1/1990,,,,$2.85 ,10/12/2001,10/12/2001,10/12/2001
786,FALSE,90423,Mochi Ice Cream - S. Berry,JFCINT,,FR,BX,CS,12,,0,P,,0,0,0,0,0,1/1/1990,,,,$2.85 ,10/12/2001,10/12/2001,10/12/2001
787,FALSE,45128,Orange - 56 Choice,PETFRU,FCBLOX,CF,LB,CS,38,,0,P,6/19/2009,5244,0,1026,0,0,1/1/1990,,,,$0.43 ,12/27/2001,2/24/2003,10/23/2001
788,FALSE,90605,Lemon Juice,CASCAR,,PR,EA,EA,1,,0,P,11/3/2016,-349,-57,171,0,0,1/1/1990,,,,$10.35 ,12/10/2003,5/7/2015,10/25/2001
789,FALSE,96606,Lime Juice,CHAPRO,,PR,EA,EA,1,,0,P,9/5/2014,-150,-12,17,0,0,1/1/1990,,,,$6.48 ,2/4/2014,4/15/2011,10/25/2001
790,FALSE,90107,Carmel Apples,CHAPRO,,SFF,EA,CS,12,,0,P,10/11/2005,24,30,0,0,0,1/1/1990,,,,$1.27 ,10/17/2003,10/26/2001,10/26/2001
791,FALSE,90701,Sugar 50 Lb,FSI,,M,SX,SX,1,,0,P,12/5/2015,2,22,90,0,0,1/1/1990,,,,,,10/29/2001,10/29/2001
794,FALSE,90109,Salt,FSI,,M,SX,SX,1,,0,P,9/28/2006,0,0,0,0,0,1/1/1990,,,,$3.25 ,10/29/2001,10/29/2001,10/29/2001
795,FALSE,90112,Vinegar,FSI,,M,gal,GAL,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$1.38 ,10/29/2001,4/15/2011,10/29/2001
796,FALSE,90213,Kokuho - 10 Lb Bag,SEASIA,,N,BG,CS,6,,0,P,,0,0,0,0,0,1/1/1990,,,,$4.20 ,11/1/2001,11/1/2001,11/1/2001
797,FALSE,60108,Seaweed,MUTFIS,,P,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,,,11/2/2001,11/2/2001
799,FALSE,60158,Hash Browns,CHAPRO,,PR,EA,EA,1,,0,P,4/28/2009,0,0,2,0,0,1/1/1990,,,,$8.00 ,11/8/2001,4/15/2011,11/8/2001
800,FALSE,60167,Frozen Raspberries,CHAPRO,ROSELL,FR,CS,CS,1,,0,P,5/15/2007,-5,16,0,0,0,1/1/1990,,,,$19.60 ,11/12/2001,4/15/2011,11/12/2001
801,FALSE,20148,Maroon  Carrots,,,SV,BU,CS,24,,0,P,,0,0,0,0,0,1/1/1990,,,,$1.43 ,11/28/2001,11/28/2001,11/28/2001
802,FALSE,50112,Basil-opal,CHAPRO,,H,LB,CS,1,,0,P,3/20/2004,1,0,-1,0,0,1/1/1990,,,,,,12/5/2001,12/5/2001
803,FALSE,90214,Mochigome - Sweet Rice 25 Lb,SEASIA,,N,SX,SX,1,,0,P,12/17/2015,-7,9,8,0,0,1/1/1990,,,,$21.35 ,12/14/2010,4/15/2011,12/6/2001
804,FALSE,50113,Opal Basil,CHAPRO,,H,LB,LB,1,,0,P,9/12/2006,-4,0,0,,0,1/1/1990,,,,$19.25 ,5/9/2003,4/15/2011,12/8/2001
805,FALSE,90246,Hon Dashi,SEASIA,,M,EA,EA,1,,0,P,6/18/2014,-59,7,4,0,0,1/1/1990,,,,$14.64 ,10/3/2003,4/15/2011,12/31/2001
806,FALSE,90216,Mochiko - Sweet Rice,SEASIA,,M,EA,EA,1,,0,P,12/26/2003,4,0,35,0,0,1/1/1990,,,,$20.45 ,12/31/2001,12/17/2014,12/31/2001
808,FALSE,30136,Green Chard,ROSELL,CHAPRO,L,EA,CS,12,,0,P,1/25/2013,0,0,6,0,0,1/1/1990,,,,$1.42 ,12/20/2002,4/15/2011,1/11/2002
809,FALSE,60137,Porcini Muishroom,CHAPRO,,M,LB,LB,1,,0,P,8/20/2013,1,0,5,0,0,1/1/1990,,,,$35.40 ,1/28/2002,1/28/2002,1/28/2002
810,FALSE,30105,Baby Turnip W/ Tops,CHAPRO,ROSELL,SV,BU,CS,24,,0,P,3/2/2012,4325,-405,609,0,0,1/1/1990,,,,$0.53 ,9/13/2002,4/15/2011,2/2/2002
811,FALSE,90116,Edamame - Bulk,JFCINT,,FR,CS,CS,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$23.00 ,2/8/2002,2/8/2002,2/8/2002
812,FALSE,88888,Rom,,,Z,EA,CS,0,,0,P,,0,0,0,0,0,1/1/1990,,,,,,9/11/2002,2/12/2002
813,FALSE,30146,Lettuce - Iceburg 30 Ct.,FCBLOX,,L,EA,CS,30,,0,P,11/20/2014,2356,87,1055,0,0,1/1/1990,,,,$0.98 ,12/5/2003,4/15/2011,2/18/2002
814,FALSE,55191,Mixed Fruit,CHAPRO,,PR,LB,LB,1,,0,P,,0,11,0,0,0,1/1/1990,,,,$3.40 ,2/18/2002,2/18/2002,2/18/2002
816,FALSE,55184,Peeled Garlic - 3 Lb Bag,FCBLOX,,P,EA,CS,6,,0,P,,-76,1,6,0,0,1/1/1990,,,,$4.80 ,2/18/2002,9/12/2015,2/18/2002
